Timestamp,Mempool Size,Avg Mempool Wait Time,Max Mempool Wait Time
1900-01-01 22:25:12.235000,805,2075,4440
1900-01-01 22:25:13.206000,985,2556,5413
1900-01-01 22:25:14.207000,1265,2880,6413
1900-01-01 22:25:15.209000,1479,3397,7415
1900-01-01 22:25:16.208000,1605,4091,8414
1900-01-01 22:25:17.515000,772,2941,4526
1900-01-01 22:25:18.207000,942,3036,5218
1900-01-01 22:25:19.206000,1193,3290,6217
1900-01-01 22:25:20.207000,1418,3688,7217
1900-01-01 22:25:21.206000,1665,4068,8217
1900-01-01 22:25:22.207000,1914,4475,9218
1900-01-01 22:25:23.208000,2130,4974,10219
1900-01-01 22:25:24.208000,2272,5631,11218
1900-01-01 22:25:25.207000,2398,6308,12218
1900-01-01 22:25:26.206000,1105,3931,6365
1900-01-01 22:25:27.206000,1355,4116,7365
1900-01-01 22:25:28.732000,1723,4596,8891
1900-01-01 22:25:29.208000,1836,4774,9367
1900-01-01 22:25:30.208000,2079,5159,10367
1900-01-01 22:25:31.209000,2317,5578,11367
1900-01-01 22:25:32.207000,2555,6011,12366
1900-01-01 22:25:33.208000,2727,6606,13366
1900-01-01 22:25:34.207000,2856,7283,14366
1900-01-01 22:25:35.207000,3058,7767,15366
1900-01-01 22:25:39.730000,2115,9358,14794
1900-01-01 22:25:39.731000,2115,9359,14795
1900-01-01 22:25:40.207000,2184,9531,15271
1900-01-01 22:25:41.208000,2422,9547,16271
1900-01-01 22:25:42.209000,2631,9751,17273
1900-01-01 22:25:43.207000,2844,9981,18271
1900-01-01 22:25:44.210000,3079,10182,19273
1900-01-01 22:25:45.208000,3296,10478,20271
1900-01-01 22:25:46.208000,3521,10777,21271
1900-01-01 22:25:47.209000,3723,11168,22272
1900-01-01 22:25:48.586000,3557,11930,21961
1900-01-01 22:25:49.207000,3705,12062,22583
1900-01-01 22:25:50.208000,3891,12471,23584
1900-01-01 22:25:51.208000,3900,13440,24584
1900-01-01 22:25:52.208000,3922,14362,25584
1900-01-01 22:25:53.208000,3933,15321,26583
1900-01-01 22:25:54.208000,3954,16236,27583
1900-01-01 22:25:55.212000,4009,17009,28588
1900-01-01 22:25:56.211000,4083,17692,29587
1900-01-01 22:25:57.208000,4154,18378,30584
1900-01-01 22:25:58.208000,4167,19319,31584
1900-01-01 22:25:59.208000,4172,20295,32583
1900-01-01 22:26:00.209000,4176,21276,33584
1900-01-01 22:26:01.208000,4187,22218,34584
1900-01-01 22:26:02.214000,4195,23180,35589
1900-01-01 22:26:04.853000,2286,18798,29283
1900-01-01 22:26:05.010000,2287,18946,29439
1900-01-01 22:26:05.207000,2295,19077,29636
1900-01-01 22:26:06.207000,2297,20060,30636
1900-01-01 22:26:07.207000,2301,21024,31637
1900-01-01 22:26:08.208000,2303,22007,32638
1900-01-01 22:26:09.208000,2320,22842,33638
1900-01-01 22:26:10.207000,2329,23751,34637
1900-01-01 22:26:11.207000,2355,24480,35636
1900-01-01 22:26:12.207000,2385,25168,36637
1900-01-01 22:26:13.208000,2388,26138,37638
1900-01-01 22:26:14.209000,2392,27093,38638
1900-01-01 22:26:15.207000,2404,27955,39637
1900-01-01 22:26:16.207000,2408,28907,40637
1900-01-01 22:26:17.452000,2412,30103,41882
1900-01-01 22:26:25.242000,582,26585,35814
1900-01-01 22:26:25.242000,582,26586,35815
1900-01-01 22:26:26.207000,615,26102,36779
1900-01-01 22:26:27.207000,626,26636,37779
1900-01-01 22:26:28.206000,630,27464,38779
1900-01-01 22:26:29.207000,643,27892,39779
1900-01-01 22:26:30.206000,647,28715,40779
1900-01-01 22:26:31.206000,651,29537,41779
1900-01-01 22:26:32.206000,663,29996,42779
1900-01-01 22:26:33.207000,674,30499,43780
1900-01-01 22:26:34.207000,720,29512,44780
1900-01-01 22:26:35.207000,333,15919,36195
1900-01-01 22:26:36.207000,335,16820,37195
1900-01-01 22:26:37.207000,336,17770,38195
1900-01-01 22:26:38.207000,350,18050,39195
1900-01-01 22:26:39.206000,361,18479,40194
1900-01-01 22:26:40.206000,385,18285,41195
1900-01-01 22:26:41.206000,394,18856,42194
1900-01-01 22:26:42.349000,363,16567,35502
1900-01-01 22:26:43.778000,396,16234,35339
1900-01-01 22:26:44.206000,400,16497,35768
1900-01-01 22:26:45.206000,412,17003,36768
1900-01-01 22:26:46.207000,436,17044,37769
1900-01-01 22:26:47.206000,446,17653,38768
1900-01-01 22:26:48.311000,437,17528,38926
1900-01-01 22:26:49.206000,446,18059,39822
1900-01-01 22:26:50.206000,460,18488,40822
1900-01-01 22:26:51.206000,491,18288,41822
1900-01-01 22:26:52.211000,444,14719,37864
1900-01-01 22:26:53.207000,469,13955,37514
1900-01-01 22:26:54.206000,485,14479,38513
1900-01-01 22:26:55.206000,502,14967,39513
1900-01-01 22:26:56.206000,517,15524,40513
1900-01-01 22:26:57.578000,451,13864,30566
1900-01-01 22:26:58.206000,469,13947,31195
1900-01-01 22:26:59.206000,486,14441,32195
1900-01-01 22:27:00.439000,473,13722,28654
1900-01-01 22:27:01.208000,457,10837,26144
1900-01-01 22:27:02.207000,485,11176,27143
1900-01-01 22:27:03.207000,495,11773,27267
1900-01-01 22:27:04.207000,526,12044,28267
1900-01-01 22:27:05.206000,536,12702,27978
1900-01-01 22:27:06.206000,580,12709,28978
1900-01-01 22:27:07.274000,598,12654,28871
1900-01-01 22:27:08.207000,617,13174,29804
1900-01-01 22:27:10.153000,599,13460,28314
1900-01-01 22:27:10.206000,604,13401,28367
1900-01-01 22:27:11.206000,651,12747,28857
1900-01-01 22:27:12.726000,659,11886,27621
1900-01-01 22:27:13.210000,711,11483,28105
1900-01-01 22:27:14.877000,585,10101,22537
1900-01-01 22:27:15.207000,590,10345,22867
1900-01-01 22:27:16.206000,594,11270,23866
1900-01-01 22:27:17.207000,611,11945,24867
1900-01-01 22:27:18.206000,615,12863,25866
1900-01-01 22:27:20.253000,550,12942,22675
1900-01-01 22:27:20.253000,550,12943,22675
1900-01-01 22:27:22.817000,544,13791,22828
1900-01-01 22:27:22.818000,544,13792,22828
1900-01-01 22:27:23.206000,548,14077,23216
1900-01-01 22:27:24.207000,561,14741,24217
1900-01-01 22:27:25.209000,569,15528,25219
1900-01-01 22:27:26.206000,580,16224,26216
1900-01-01 22:27:27.209000,588,17003,27219
1900-01-01 22:27:28.206000,599,17680,28216
1900-01-01 22:27:29.981000,537,17941,28560
1900-01-01 22:27:30.212000,544,17940,28791
1900-01-01 22:27:31.206000,555,18565,29785
1900-01-01 22:27:32.206000,565,19228,30785
1900-01-01 22:27:33.207000,585,19552,31786
1900-01-01 22:27:34.207000,605,19884,32786
1900-01-01 22:27:36.149000,579,20819,33080
1900-01-01 22:27:36.640000,584,21129,33571
1900-01-01 22:27:37.207000,591,21443,34138
1900-01-01 22:27:38.207000,602,22036,35138
1900-01-01 22:27:39.207000,613,22628,36137
1900-01-01 22:27:40.207000,629,23044,37138
1900-01-01 22:27:41.206000,633,21485,36448
1900-01-01 22:27:42.637000,594,21194,36358
1900-01-01 22:27:43.207000,604,21407,36928
1900-01-01 22:27:44.207000,620,21840,37928
1900-01-01 22:27:45.206000,639,22179,38928
1900-01-01 22:27:46.207000,611,22045,38291
1900-01-01 22:27:47.206000,630,22363,39291
1900-01-01 22:27:48.206000,659,22356,40291
1900-01-01 22:27:49.206000,670,22981,41291
1900-01-01 22:27:50.494000,634,22864,40341
1900-01-01 22:27:51.288000,611,20969,40403
1900-01-01 22:27:52.207000,649,20634,41322
1900-01-01 22:27:53.746000,520,17064,38869
1900-01-01 22:27:54.207000,531,17166,39330
1900-01-01 22:27:55.208000,543,17771,40331
1900-01-01 22:27:56.207000,556,18340,41329
1900-01-01 22:27:58.927000,564,20347,43562
1900-01-01 22:27:58.928000,564,20348,43563
1900-01-01 22:27:59.206000,589,19757,43841
1900-01-01 22:28:00.206000,610,19208,43541
1900-01-01 22:28:01.208000,629,19612,44542
1900-01-01 22:28:03.213000,628,20861,45161
1900-01-01 22:28:03.213000,628,20861,45161
1900-01-01 22:28:04.206000,648,21193,46154
1900-01-01 22:28:05.207000,676,21295,47154
1900-01-01 22:28:06.207000,687,21945,48155
1900-01-01 22:28:08.214000,690,22803,47961
1900-01-01 22:28:08.214000,690,22803,47961
1900-01-01 22:28:09.207000,701,20684,46389
1900-01-01 22:28:10.207000,742,19954,46736
1900-01-01 22:28:11.206000,766,20313,47735
1900-01-01 22:28:13.109000,763,20696,46934
1900-01-01 22:28:13.207000,763,20794,47032
1900-01-01 22:28:14.207000,780,21329,48032
1900-01-01 22:28:15.207000,802,21732,49032
1900-01-01 22:28:16.206000,804,22006,48564
1900-01-01 22:28:17.206000,851,20862,47226
1900-01-01 22:28:18.207000,899,20252,47493
1900-01-01 22:28:19.285000,868,18533,43136
1900-01-01 22:28:20.347000,905,18685,44061
1900-01-01 22:28:21.207000,929,19056,44920
1900-01-01 22:28:22.207000,944,19745,45920
1900-01-01 22:28:25.016000,948,21935,47135
1900-01-01 22:28:25.017000,948,21935,47135
1900-01-01 22:28:25.207000,948,22125,47325
1900-01-01 22:28:26.207000,976,22476,48325
1900-01-01 22:28:27.207000,987,23218,49325
1900-01-01 22:28:28.207000,1000,23908,50325
1900-01-01 22:28:29.207000,1010,22880,49126
1900-01-01 22:28:30.206000,973,21866,47570
1900-01-01 22:28:31.207000,999,22284,48570
1900-01-01 22:28:32.207000,1025,22708,49570
1900-01-01 22:28:33.207000,1032,23164,50037
1900-01-01 22:28:34.207000,1052,23710,51036
1900-01-01 22:28:35.574000,1034,23929,50726
1900-01-01 22:28:36.207000,1043,24353,51359
1900-01-01 22:28:37.206000,1049,25210,52359
1900-01-01 22:28:38.208000,1073,25640,53360
1900-01-01 22:28:39.206000,1100,25500,53016
1900-01-01 22:28:40.688000,1081,24261,50194
1900-01-01 22:28:41.206000,1091,24553,50712
1900-01-01 22:28:42.208000,1107,25194,51714
1900-01-01 22:28:43.207000,1144,25364,52713
1900-01-01 22:28:44.206000,1075,24465,50460
1900-01-01 22:28:45.206000,1102,24852,51460
1900-01-01 22:28:46.672000,1108,25573,52339
1900-01-01 22:28:47.559000,1122,25489,51943
1900-01-01 22:28:48.283000,1140,24993,51325
1900-01-01 22:28:49.206000,1189,24653,50279
1900-01-01 22:28:50.339000,1178,24268,50610
1900-01-01 22:28:51.207000,1195,24782,51478
1900-01-01 22:28:52.207000,1215,25366,52478
1900-01-01 22:28:53.406000,1195,25853,52435
1900-01-01 22:28:54.207000,1209,26351,53236
1900-01-01 22:28:55.206000,1226,26978,54236
1900-01-01 22:28:56.207000,1237,27735,55237
1900-01-01 22:28:57.480000,1180,26914,51613
1900-01-01 22:28:58.207000,1221,26728,52340
1900-01-01 22:29:00.082000,1166,27232,50960
1900-01-01 22:29:00.207000,1166,27357,51085
1900-01-01 22:29:01.206000,1186,27889,52084
1900-01-01 22:29:02.207000,1212,28281,53085
1900-01-01 22:29:03.207000,1219,29116,54084
1900-01-01 22:29:04.207000,1161,28750,53844
1900-01-01 22:29:05.207000,1186,29132,54844
1900-01-01 22:29:06.207000,1208,29591,55844
1900-01-01 22:29:07.207000,1188,29592,55626
1900-01-01 22:29:08.206000,1220,29170,55097
1900-01-01 22:29:09.206000,1266,29095,56097
1900-01-01 22:29:10.207000,1223,28878,54085
1900-01-01 22:29:11.207000,1241,29451,55085
1900-01-01 22:29:12.206000,1254,30141,56084
1900-01-01 22:29:14.267000,1216,30386,57215
1900-01-01 22:29:14.268000,1216,30387,57216
1900-01-01 22:29:15.425000,1214,29516,57453
1900-01-01 22:29:16.207000,1256,29300,58234
1900-01-01 22:29:17.207000,1131,26531,54276
1900-01-01 22:29:18.207000,1143,27249,55277
1900-01-01 22:29:19.233000,1162,27820,56302
1900-01-01 22:29:20.206000,1178,28409,57276
1900-01-01 22:29:21.207000,1192,29070,58276
1900-01-01 22:29:23.331000,1186,30375,57498
1900-01-01 22:29:23.331000,1186,30375,57498
1900-01-01 22:29:24.226000,1203,29788,57198
1900-01-01 22:29:26.782000,1229,30732,58474
1900-01-01 22:29:26.783000,1229,30732,58475
1900-01-01 22:29:27.207000,1238,30931,58899
1900-01-01 22:29:28.207000,1252,31578,59899
1900-01-01 22:29:29.207000,1271,32101,60899
1900-01-01 22:29:30.206000,1286,32721,61898
1900-01-01 22:29:32.208000,1249,33135,62458
1900-01-01 22:29:32.208000,1249,33135,62459
1900-01-01 22:29:33.207000,1270,33579,63457
1900-01-01 22:29:34.697000,1252,33937,63852
1900-01-01 22:29:35.435000,1250,33108,63230
1900-01-01 22:29:36.912000,1253,33651,63344
1900-01-01 22:29:37.207000,1257,33839,63639
1900-01-01 22:29:38.207000,1267,34568,64639
1900-01-01 22:29:40.257000,1248,35497,64683
1900-01-01 22:29:40.257000,1248,35497,64684
1900-01-01 22:29:41.207000,1275,35685,65633
1900-01-01 22:29:42.638000,1272,36788,66453
1900-01-01 22:29:43.652000,1284,36528,65994
1900-01-01 22:29:44.415000,1288,35803,65423
1900-01-01 22:29:45.480000,1250,34012,64457
1900-01-01 22:29:46.207000,1259,34493,65183
1900-01-01 22:29:47.207000,1280,34920,66184
1900-01-01 22:29:48.207000,1283,35838,67184
1900-01-01 22:29:49.207000,1293,36558,68184
1900-01-01 22:29:50.206000,1236,35992,66037
1900-01-01 22:29:51.207000,1250,36583,67037
1900-01-01 22:29:52.207000,1269,37026,68038
1900-01-01 22:29:53.207000,1289,37444,69038
1900-01-01 22:29:54.607000,1276,36699,67935
1900-01-01 22:29:55.207000,1287,36982,68535
1900-01-01 22:29:56.207000,1304,37492,69535
1900-01-01 22:29:57.207000,1312,38259,70535
1900-01-01 22:29:58.656000,1260,37735,70373
1900-01-01 22:29:59.207000,1273,37899,70924
1900-01-01 22:30:00.207000,1289,38423,71924
1900-01-01 22:30:02.290000,1209,37862,71578
1900-01-01 22:30:02.294000,1209,37866,71582
1900-01-01 22:30:03.672000,1200,37212,70266
1900-01-01 22:30:04.939000,1212,37011,70325
1900-01-01 22:30:05.206000,1225,36885,70592
1900-01-01 22:30:06.208000,1241,37402,71593
1900-01-01 22:30:07.621000,1223,38028,71609
1900-01-01 22:30:08.208000,1238,38151,72196
1900-01-01 22:30:09.206000,1256,38593,73195
1900-01-01 22:30:10.207000,1281,38833,74195
1900-01-01 22:30:11.626000,1267,39517,74146
1900-01-01 22:30:12.207000,1284,39572,74727
1900-01-01 22:30:13.206000,1254,38723,73125
1900-01-01 22:30:14.658000,1282,37670,73207
1900-01-01 22:30:15.623000,1270,36617,70747
1900-01-01 22:30:16.207000,1287,36716,71331
1900-01-01 22:30:17.207000,1300,37344,72331
1900-01-01 22:30:19.407000,1265,38093,72207
1900-01-01 22:30:19.408000,1265,38094,72207
1900-01-01 22:30:20.210000,1284,38325,73009
1900-01-01 22:30:21.207000,1290,39142,74006
1900-01-01 22:30:22.207000,1304,39718,75007
1900-01-01 22:30:23.206000,1296,38288,75012
1900-01-01 22:30:24.207000,1267,37038,74001
1900-01-01 22:30:25.207000,1285,37510,75001
1900-01-01 22:30:26.207000,1297,38158,76001
1900-01-01 22:30:28.429000,1300,39880,77562
1900-01-01 22:30:28.430000,1300,39881,77562
1900-01-01 22:30:29.207000,1308,40410,78339
1900-01-01 22:30:30.207000,1315,41193,79339
1900-01-01 22:30:31.207000,1335,41571,80340
1900-01-01 22:30:32.644000,1317,42237,80746
1900-01-01 22:30:33.418000,1327,41237,79151
1900-01-01 22:30:34.207000,1333,41839,79940
1900-01-01 22:30:36.248000,1293,42714,81353
1900-01-01 22:30:36.281000,1293,42748,81387
1900-01-01 22:30:37.208000,1293,43674,82313
1900-01-01 22:30:38.207000,1293,44674,83312
1900-01-01 22:30:39.292000,1242,44208,82980
1900-01-01 22:30:40.207000,1242,45123,83895
1900-01-01 22:30:41.207000,1242,46123,84895
1900-01-01 22:30:42.435000,1202,46114,83200
1900-01-01 22:30:43.207000,1172,45960,81730
1900-01-01 22:30:44.207000,1159,46562,80876
1900-01-01 22:30:45.207000,1129,46655,81552
1900-01-01 22:30:46.207000,1077,46005,81176
1900-01-01 22:30:47.207000,1073,46875,80425
1900-01-01 22:30:48.777000,1030,47092,79415
1900-01-01 22:30:49.207000,1030,47522,79845
1900-01-01 22:30:50.207000,1030,48521,80844
1900-01-01 22:30:52.215000,1009,49869,81054
1900-01-01 22:30:52.215000,1009,49870,81054
1900-01-01 22:30:53.207000,1001,50612,80999
1900-01-01 22:30:54.206000,1001,51612,81999
1900-01-01 22:30:55.207000,1001,52613,83000
1900-01-01 22:30:57.162000,969,53587,83024
1900-01-01 22:30:57.207000,969,53633,83069
1900-01-01 22:30:58.206000,969,54632,84068
1900-01-01 22:30:59.206000,969,55632,85069
1900-01-01 22:31:00.207000,969,56633,86070
1900-01-01 22:31:02.170000,929,57361,86474
1900-01-01 22:31:02.207000,929,57398,86512
1900-01-01 22:31:03.206000,916,57985,86294
1900-01-01 22:31:04.207000,916,58986,87295
1900-01-01 22:31:05.849000,901,60167,87592
1900-01-01 22:31:06.207000,901,60524,87950
1900-01-01 22:31:07.797000,889,61747,87540
1900-01-01 22:31:08.206000,889,62157,87950
1900-01-01 22:31:09.206000,889,63157,88950
1900-01-01 22:31:10.207000,855,63157,87348
1900-01-01 22:31:11.207000,855,64157,88348
1900-01-01 22:31:12.207000,855,65158,89349
1900-01-01 22:31:13.207000,758,63192,87727
1900-01-01 22:31:14.207000,748,63868,87964
1900-01-01 22:31:15.207000,748,64868,88964
1900-01-01 22:31:16.869000,725,65780,89141
1900-01-01 22:31:17.206000,725,66118,89479
1900-01-01 22:31:18.207000,725,67118,90479
1900-01-01 22:31:19.267000,718,67956,90218
1900-01-01 22:31:20.611000,712,69114,90405
1900-01-01 22:31:21.207000,712,69710,91001
1900-01-01 22:31:22.206000,698,70293,91052
1900-01-01 22:31:23.206000,668,70398,90621
1900-01-01 22:31:24.206000,625,70081,89599
1900-01-01 22:31:25.206000,547,68695,84810
1900-01-01 22:31:26.207000,547,69696,85811
1900-01-01 22:31:27.206000,547,70695,86810
1900-01-01 22:31:28.782000,540,72064,86493
1900-01-01 22:31:29.206000,540,72488,86916
1900-01-01 22:31:30.206000,540,73488,87917
1900-01-01 22:31:31.206000,540,74488,88917
1900-01-01 22:31:32.312000,479,73889,87373
1900-01-01 22:31:34.554000,460,75583,88936
1900-01-01 22:31:34.554000,460,75583,88936
1900-01-01 22:31:35.206000,460,76235,89588
1900-01-01 22:31:36.207000,460,77236,90590
1900-01-01 22:31:37.206000,460,78235,91588
1900-01-01 22:31:40.010000,445,80606,92390
1900-01-01 22:31:40.010000,445,80606,92390
1900-01-01 22:31:40.206000,445,80803,92586
1900-01-01 22:31:41.206000,429,81374,92952
1900-01-01 22:31:42.207000,397,81510,92587
1900-01-01 22:31:44.156000,381,83009,92530
1900-01-01 22:31:44.207000,381,83061,92581
1900-01-01 22:31:45.206000,381,84060,93581
1900-01-01 22:31:46.284000,278,82232,91524
1900-01-01 22:31:47.206000,278,83153,92446
1900-01-01 22:31:48.207000,278,84154,93446
1900-01-01 22:31:49.254000,221,83092,89847
1900-01-01 22:31:50.352000,198,83461,89867
1900-01-01 22:31:51.207000,185,83929,89527
1900-01-01 22:31:52.207000,173,84573,89318
1900-01-01 22:31:53.273000,131,84218,89397
1900-01-01 22:31:54.206000,131,85151,90330
1900-01-01 22:31:55.761000,94,84981,89877
1900-01-01 22:31:56.206000,94,85426,90322
1900-01-01 22:31:57.207000,94,86427,91322
1900-01-01 22:31:58.590000,80,87028,90161
1900-01-01 22:31:59.207000,80,87645,90778
1900-01-01 22:32:00.207000,78,88566,91091
1900-01-01 22:32:01.206000,64,89069,90994
1900-01-01 22:32:02.207000,64,90069,91995
1900-01-01 22:32:03.700000,44,90843,92142
1900-01-01 22:32:04.207000,44,91350,92648
1900-01-01 22:32:05.207000,44,92350,93648
1900-01-01 22:32:06.207000,44,93350,94648
1900-01-01 22:32:07.207000,41,94277,94563
1900-01-01 22:32:08.207000,41,95277,95563
1900-01-01 22:32:09.206000,0,0,0
1900-01-01 22:32:10.207000,0,0,0
1900-01-01 22:32:11.206000,0,0,0
1900-01-01 22:32:12.207000,0,0,0
1900-01-01 22:32:14.256000,0,0,0
1900-01-01 22:32:14.256000,0,0,0
1900-01-01 22:32:15.206000,0,0,0
1900-01-01 22:32:16.511000,0,0,0
1900-01-01 22:32:17.242000,0,0,0
1900-01-01 22:32:18.206000,0,0,0
1900-01-01 22:32:19.206000,0,0,0
1900-01-01 22:32:20.206000,0,0,0
1900-01-01 22:32:21.206000,0,0,0
1900-01-01 22:32:22.789000,0,0,0
1900-01-01 22:32:23.206000,0,0,0
1900-01-01 22:32:24.285000,0,0,0
1900-01-01 22:32:25.207000,0,0,0
1900-01-01 22:32:26.206000,0,0,0
1900-01-01 22:32:27.206000,0,0,0
1900-01-01 22:32:28.207000,0,0,0
1900-01-01 22:32:29.206000,0,0,0
1900-01-01 22:32:30.207000,0,0,0
1900-01-01 22:32:31.206000,0,0,0
1900-01-01 22:32:32.285000,0,0,0
1900-01-01 22:32:33.206000,0,0,0
1900-01-01 22:32:34.266000,0,0,0
1900-01-01 22:32:35.375000,0,0,0
1900-01-01 22:32:36.238000,0,0,0
1900-01-01 22:32:37.206000,0,0,0
1900-01-01 22:32:38.221000,0,0,0
1900-01-01 22:32:39.206000,0,0,0
1900-01-01 22:32:40.207000,0,0,0
1900-01-01 22:32:41.207000,0,0,0
1900-01-01 22:32:42.206000,0,0,0
1900-01-01 22:32:43.206000,0,0,0
1900-01-01 22:32:44.207000,0,0,0
1900-01-01 22:32:45.207000,0,0,0
1900-01-01 22:32:46.206000,0,0,0
1900-01-01 22:32:47.207000,0,0,0
1900-01-01 22:32:49.172000,0,0,0
1900-01-01 22:32:49.206000,0,0,0
1900-01-01 22:32:50.206000,0,0,0
1900-01-01 22:32:51.207000,0,0,0
1900-01-01 22:32:52.207000,0,0,0
1900-01-01 22:32:53.207000,0,0,0
1900-01-01 22:32:54.206000,0,0,0
1900-01-01 22:32:55.206000,0,0,0
1900-01-01 22:32:56.206000,0,0,0
1900-01-01 22:32:57.993000,0,0,0
1900-01-01 22:32:58.206000,0,0,0
1900-01-01 22:32:59.842000,0,0,0
1900-01-01 22:33:00.206000,0,0,0
1900-01-01 22:33:01.206000,0,0,0
1900-01-01 22:33:02.206000,0,0,0
